scanTs,bssid,ssid,rssi,freq
1782298956527,00:08:2f:b1:ea:9c,NU_Devices,-44,5180
1782298956527,00:08:2f:b1:ea:9f,NU,-44,5180
1782298956527,00:08:2f:b1:ea:91,NUGuest,-56,2412
1782298956527,00:08:2f:b1:ea:93,NU_Devices,-56,2412
1782298956527,00:08:2f:b1:ea:95,NU_Campus_WiFi,-56,2412
1782298956527,00:08:2f:b1:ea:92,Hidden Network,-55,2412
1782298956527,00:08:2f:b1:89:21,NUGuest,-74,2412
1782298956527,00:08:2f:b1:89:8f,NU,-71,5200
1782298956527,00:08:2f:b1:89:8c,NU_Devices,-72,5200
1782298956527,00:08:2f:b1:89:8e,NUGuest,-72,5200
1782298956527,00:08:2f:b1:89:2e,NUGuest,-81,5200
1782298956527,00:08:2f:b1:89:2f,NU,-82,5200
1782298956527,00:08:2f:b1:89:2a,NU_Campus_WiFi,-81,5200
1782298956527,00:08:2f:b1:89:8a,NU_Campus_WiFi,-71,5200
1782298956527,00:08:2f:b1:89:2c,NU_Devices,-81,5200
1782298956527,00:08:2f:c3:3b:8a,NU_Campus_WiFi,-89,5220
1782298956527,00:08:2f:c3:3b:8f,NU,-90,5220
1782298956527,00:08:2f:c3:3f:5f,NU,-85,5240
1782298956527,00:08:2f:c3:3f:5c,NU_Devices,-85,5240
1782298956527,00:08:2f:c3:3f:5a,NU_Campus_WiFi,-84,5240
1782298956527,00:08:2f:c3:3f:5d,Hidden Network,-84,5240
1782298956527,00:08:2f:c3:3f:5e,NUGuest,-86,5240
1782298956527,00:08:2f:c3:3b:82,Hidden Network,-80,2437
1782298956527,00:08:2f:c3:96:2e,NUGuest,-88,5300
1782298956527,00:08:2f:c3:3f:55,NU_Campus_WiFi,-80,2462
1782298956527,00:08:2f:c3:96:2c,NU_Devices,-90,5300
1782298956527,00:08:2f:b1:89:83,NU_Devices,-77,2462
1782298956527,00:08:2f:c3:96:2a,NU_Campus_WiFi,-88,5300
1782298956527,00:08:2f:c3:43:60,NU,-78,2462
1782298956527,00:08:2f:c3:43:61,NUGuest,-78,2462
1782298956527,00:08:2f:c3:43:63,NU_Devices,-79,2462
1782298956527,00:08:2f:c3:43:65,NU_Campus_WiFi,-78,2462
1782298956527,00:08:2f:c3:96:2f,NU,-87,5300
1782298956527,00:08:2f:c3:96:2d,Hidden Network,-89,5300
1782298961523,00:08:2f:b1:ea:9e,NUGuest,-42,5180
1782298961523,00:08:2f:b1:ea:9a,NU_Campus_WiFi,-41,5180
1782298961523,00:08:2f:b1:ea:9c,NU_Devices,-41,5180
1782298961523,00:08:2f:b1:ea:90,NU,-33,2412
1782298961523,00:08:2f:b1:ea:9f,NU,-42,5180
1782298961523,00:08:2f:b1:ea:91,NUGuest,-34,2412
1782298961523,00:08:2f:b1:89:21,NUGuest,-78,2412
1782298961523,00:08:2f:b1:89:23,NU_Devices,-76,2412
1782298961523,00:08:2f:b1:89:25,NU_Campus_WiFi,-77,2412
1782298961523,00:08:2f:b1:ea:93,NU_Devices,-39,2412
1782298961523,00:08:2f:b1:89:8e,NUGuest,-76,5200
1782298961523,00:08:2f:b1:89:8f,NU,-77,5200
1782298961523,00:08:2f:b1:89:8c,NU_Devices,-76,5200
1782298961523,00:08:2f:b1:89:2f,NU,-81,5200
1782298961523,00:08:2f:b1:89:2e,NUGuest,-80,5200
1782298961523,00:08:2f:b1:89:2a,NU_Campus_WiFi,-82,5200
1782298961523,00:08:2f:b1:89:8a,NU_Campus_WiFi,-76,5200
1782298961523,00:08:2f:b1:89:2c,NU_Devices,-81,5200
1782298961523,00:08:2f:c3:3b:8a,NU_Campus_WiFi,-89,5220
1782298961523,00:08:2f:c3:3b:8f,NU,-89,5220
1782298961523,00:08:2f:c3:3f:5d,Hidden Network,-83,5240
1782298961523,00:08:2f:c3:3f:5f,NU,-83,5240
1782298961523,00:08:2f:c3:3f:5a,NU_Campus_WiFi,-82,5240
1782298961523,00:08:2f:c3:3f:5c,NU_Devices,-84,5240
1782298961523,00:08:2f:c3:3f:5e,NUGuest,-83,5240
1782298961523,00:08:2f:c3:96:21,NUGuest,-79,2437
1782298961523,00:08:2f:c3:96:2e,NUGuest,-90,5300
1782298961523,00:08:2f:c3:96:2c,NU_Devices,-88,5300
1782298961523,00:08:2f:b1:89:83,NU_Devices,-75,2462
1782298961523,00:08:2f:c3:3f:51,NUGuest,-72,2462
1782298961523,00:08:2f:c3:96:2a,NU_Campus_WiFi,-88,5300
1782298961523,00:08:2f:c3:43:63,NU_Devices,-78,2462
1782298961523,00:08:2f:c3:96:2f,NU,-88,5300
1782298961523,00:08:2f:c3:96:2d,Hidden Network,-87,5300
1782298966518,00:08:2f:b1:ea:90,NU,-65,2412
1782298966518,00:08:2f:b1:89:21,NUGuest,-72,2412
1782298966518,00:08:2f:b1:89:23,NU_Devices,-72,2412
1782298966518,00:08:2f:b1:89:25,NU_Campus_WiFi,-73,2412
1782298966518,00:08:2f:b1:89:22,Hidden Network,-72,2412
1782298966518,00:08:2f:b1:ea:9e,NUGuest,-56,5180
1782298966518,00:08:2f:b1:ea:9f,NU,-57,5180
1782298966518,00:08:2f:b1:89:20,NU,-72,2412
1782298966518,00:08:2f:b1:ea:9a,NU_Campus_WiFi,-56,5180
1782298966518,00:08:2f:b1:ea:9c,NU_Devices,-56,5180
1782298966518,00:08:2f:b1:89:2f,NU,-77,5200
1782298966518,00:08:2f:b1:89:2d,Hidden Network,-77,5200
1782298966518,00:08:2f:b1:89:8e,NUGuest,-69,5200
1782298966518,00:08:2f:b1:89:8f,NU,-69,5200
1782298966518,00:08:2f:b1:89:8a,NU_Campus_WiFi,-69,5200
1782298966518,00:08:2f:b1:89:2c,NU_Devices,-76,5200
1782298966518,00:08:2f:b1:89:2e,NUGuest,-76,5200
1782298966518,00:08:2f:b1:89:2a,NU_Campus_WiFi,-76,5200
1782298966518,00:08:2f:b1:89:8c,NU_Devices,-69,5200
1782298966518,00:08:2f:c3:3b:8f,NU,-80,5220
1782298966518,00:08:2f:c3:3b:8e,NUGuest,-80,5220
1782298966518,00:08:2f:c3:3b:8c,NU_Devices,-81,5220
1782298966518,00:08:2f:c3:3b:8a,NU_Campus_WiFi,-81,5220
1782298966518,00:08:2f:c3:9c:fa,NU_Campus_WiFi,-91,5240
1782298966518,00:08:2f:c3:3f:5f,NU,-75,5240
1782298966518,00:08:2f:c3:3f:5e,NUGuest,-75,5240
1782298966518,00:08:2f:c3:3f:5a,NU_Campus_WiFi,-75,5240
1782298966518,00:08:2f:c3:3f:5c,NU_Devices,-74,5240
1782298966518,00:08:2f:c3:3f:5d,Hidden Network,-77,5240
1782298966518,00:08:2f:c3:96:20,NU,-71,2437
1782298966518,00:08:2f:c3:3b:81,NUGuest,-77,2437
1782298966518,20:4c:9e:bb:89:2d,Hidden Network,-88,5260
1782298966518,20:4c:9e:bb:89:2f,NU,-86,5260
1782298966518,20:4c:9e:bb:89:2e,NUGuest,-85,5260
1782298966518,20:4c:9e:bb:89:2c,NU_Devices,-85,5260
1782298966518,20:4c:9e:bb:89:2a,NU_Campus_WiFi,-85,5260
1782298966518,00:08:2f:c3:96:2d,Hidden Network,-87,5300
1782298966518,00:08:2f:b1:89:80,NU,-70,2462
1782298966518,00:08:2f:c3:3f:50,NU,-72,2462
1782298966518,00:08:2f:b1:89:83,NU_Devices,-69,2462
1782298966518,00:08:2f:b1:89:81,NUGuest,-72,2462
1782298966518,00:08:2f:c3:96:2e,NUGuest,-84,5300
1782298966518,00:08:2f:c3:96:2c,NU_Devices,-85,5300
1782298966518,00:08:2f:c3:96:2a,NU_Campus_WiFi,-85,5300
1782298966518,00:08:2f:c3:96:2f,NU,-87,5300
1782298971517,1c:de:a7:1a:e6:0d,Hidden Network,-91,5180
1782298971517,00:08:2f:b1:ea:9e,NUGuest,-56,5180
1782298971517,00:08:2f:b1:ea:9a,NU_Campus_WiFi,-57,5180
1782298971517,00:08:2f:b1:ea:9f,NU,-56,5180
1782298971517,00:08:2f:b1:ea:95,NU_Campus_WiFi,-52,2412
1782298971517,00:08:2f:b1:ea:9c,NU_Devices,-56,5180
1782298971517,00:08:2f:b1:ea:90,NU,-52,2412
1782298971517,00:08:2f:b1:ea:91,NUGuest,-51,2412
1782298971517,00:08:2f:b1:89:2e,NUGuest,-67,5200
1782298971517,00:08:2f:b1:89:8d,Hidden Network,-70,5200
1782298971517,00:08:2f:b1:89:2d,Hidden Network,-71,5200
1782298971517,00:08:2f:b1:89:8a,NU_Campus_WiFi,-69,5200
1782298971517,00:08:2f:b1:89:8c,NU_Devices,-67,5200
1782298971517,00:08:2f:b1:89:2c,NU_Devices,-70,5200
1782298971517,00:08:2f:b1:89:2a,NU_Campus_WiFi,-70,5200
1782298971517,00:08:2f:b1:89:8e,NUGuest,-69,5200
1782298971517,00:08:2f:c3:3b:8f,NU,-62,5220
1782298971517,00:08:2f:c3:3b:8e,NUGuest,-62,5220
1782298971517,00:08:2f:c3:3b:8a,NU_Campus_WiFi,-63,5220
1782298971517,00:08:2f:c3:3b:8c,NU_Devices,-63,5220
1782298971517,00:08:2f:c3:9c:fe,NUGuest,-86,5240
1782298971517,00:08:2f:c3:9c:fc,NU_Devices,-88,5240
1782298971517,00:08:2f:c3:9c:fa,NU_Campus_WiFi,-90,5240
1782298971517,00:08:2f:c3:3f:5f,NU,-72,5240
1782298971517,00:08:2f:c3:3f:5c,NU_Devices,-72,5240
1782298971517,00:08:2f:c3:3f:5e,NUGuest,-72,5240
1782298971517,00:08:2f:c3:3f:5a,NU_Campus_WiFi,-72,5240
1782298971517,00:08:2f:c3:9c:ff,NU,-89,5240
1782298971517,00:08:2f:c3:96:22,Hidden Network,-81,2437
1782298971517,00:08:2f:c3:3b:80,NU,-62,2437
1782298971517,00:08:2f:c3:96:2d,Hidden Network,-90,5300
1782298971517,00:08:2f:b1:89:83,NU_Devices,-72,2462
1782298971517,00:08:2f:b1:89:85,NU_Campus_WiFi,-72,2462
1782298971517,00:08:2f:c3:96:2e,NUGuest,-91,5300
1782298971517,00:08:2f:b1:89:81,NUGuest,-71,2462
1782298971517,00:08:2f:c3:96:2c,NU_Devices,-92,5300
1782298971517,00:08:2f:c3:96:2a,NU_Campus_WiFi,-90,5300
1782298971517,00:08:2f:c3:96:2f,NU,-91,5300
1782298976511,00:08:2f:c3:9c:f0,NU,-71,2412
1782298976511,00:08:2f:b1:89:21,NUGuest,-73,2412
1782298976511,1c:de:a7:1a:e6:0d,Hidden Network,-83,5180
1782298976511,00:08:2f:c3:9c:f1,NUGuest,-71,2412
1782298976511,00:08:2f:b1:89:20,NU,-74,2412
1782298976511,00:08:2f:b1:ea:9e,NUGuest,-77,5180
1782298976511,00:08:2f:b1:ea:9f,NU,-78,5180
1782298976511,00:08:2f:b1:ea:9a,NU_Campus_WiFi,-77,5180
1782298976511,00:08:2f:b1:ea:9c,NU_Devices,-77,5180
1782298976511,1c:de:a7:1a:e6:0c,NU_Devices,-85,5180
1782298976511,1c:de:a7:1a:e6:0e,NUGuest,-83,5180
1782298976511,1c:de:a7:1a:e6:0a,NU_Campus_WiFi,-84,5180
1782298976511,00:08:2f:b1:89:2f,NU,-81,5200
1782298976511,00:08:2f:b1:89:2e,NUGuest,-81,5200
1782298976511,00:08:2f:b1:89:2c,NU_Devices,-81,5200
1782298976511,00:08:2f:b1:89:2a,NU_Campus_WiFi,-81,5200
1782298976511,00:08:2f:b1:89:2d,Hidden Network,-81,5200
1782298976511,bc:67:1c:e4:fd:cf,NU,-89,5200
1782298976511,00:08:2f:b1:89:8e,NUGuest,-90,5200
1782298976511,00:08:2f:c3:3b:8f,NU,-60,5220
1782298976511,00:08:2f:c3:3b:8e,NUGuest,-60,5220
1782298976511,00:08:2f:c3:3b:8a,NU_Campus_WiFi,-59,5220
1782298976511,00:08:2f:c3:3b:8c,NU_Devices,-61,5220
1782298976511,00:08:2f:c3:3f:5e,NUGuest,-53,5240
1782298976511,00:08:2f:c3:9c:fe,NUGuest,-80,5240
1782298976511,00:08:2f:c3:3f:5f,NU,-55,5240
1782298976511,00:08:2f:c3:9c:fc,NU_Devices,-80,5240
1782298976511,00:08:2f:c3:3f:5c,NU_Devices,-54,5240
1782298976511,00:08:2f:c3:3f:5a,NU_Campus_WiFi,-54,5240
1782298976511,00:08:2f:c3:9c:fa,NU_Campus_WiFi,-80,5240
1782298976511,1c:de:a7:1a:e6:00,NU,-77,2437
1782298976511,1c:de:a7:1a:e6:01,NUGuest,-77,2437
1782298976511,00:08:2f:c3:3b:85,NU_Campus_WiFi,-60,2437
1782298976511,bc:67:1c:e4:fd:c1,NUGuest,-79,2437
1782298976511,d4:c9:3c:db:34:01,NU,-72,2462
1782298976511,d4:c9:3c:db:34:04,NU_Campus_WiFi,-73,2462
1782298976511,00:08:2f:c3:3f:50,NU,-64,2462
1782298976511,00:08:2f:c3:3f:51,NUGuest,-63,2462
1782298976511,00:08:2f:c3:3f:53,NU_Devices,-64,2462
1782298976511,00:08:2f:c3:3f:55,NU_Campus_WiFi,-67,2462
1782298976511,00:08:2f:c3:3f:52,Hidden Network,-65,2462
1782298976511,d4:c9:3c:db:34:00,NUGuest,-74,2462
1782298981531,00:08:2f:b1:ea:9d,Hidden Network,-81,5180
1782298981531,1c:de:a7:1a:e6:0a,NU_Campus_WiFi,-72,5180
1782298981531,00:08:2f:b1:ea:9c,NU_Devices,-80,5180
1782298981531,00:08:2f:b1:ea:9a,NU_Campus_WiFi,-80,5180
1782298981531,00:08:2f:b1:89:20,NU,-58,2412
1782298981531,00:08:2f:b1:ea:9e,NUGuest,-79,5180
1782298981531,00:08:2f:b1:89:25,NU_Campus_WiFi,-59,2412
1782298981531,00:08:2f:b1:89:21,NUGuest,-59,2412
1782298981531,00:08:2f:b1:89:23,NU_Devices,-60,2412
1782298981531,1c:de:a7:1a:e6:0e,NUGuest,-71,5180
1782298981531,1c:de:a7:1a:e6:0f,NU,-71,5180
1782298981531,1c:de:a7:1a:e6:0c,NU_Devices,-71,5180
1782298981531,00:08:2f:b1:89:8f,NU,-89,5200
1782298981531,00:08:2f:b1:90:0e,NUGuest,-91,5200
1782298981531,00:08:2f:b1:89:2f,NU,-69,5200
1782298981531,00:08:2f:b1:89:2c,NU_Devices,-68,5200
1782298981531,00:08:2f:b1:89:2e,NUGuest,-69,5200
1782298981531,00:08:2f:b1:89:2a,NU_Campus_WiFi,-67,5200
1782298981531,00:08:2f:c3:36:ce,NUGuest,-73,5200
1782298981531,00:08:2f:c3:36:ca,NU_Campus_WiFi,-73,5200
1782298981531,00:08:2f:c3:36:cc,NU_Devices,-72,5200
1782298981531,bc:67:1c:e4:fd:cc,NU_Devices,-79,5200
1782298981531,bc:67:1c:e4:fd:ca,NU_Campus_WiFi,-78,5200
1782298981531,00:08:2f:c3:3b:8d,Hidden Network,-75,5220
1782298981531,00:08:2f:c3:3b:8f,NU,-75,5220
1782298981531,00:08:2f:c3:3b:8a,NU_Campus_WiFi,-74,5220
1782298981531,00:08:2f:c3:3b:8c,NU_Devices,-75,5220
1782298981531,00:08:2f:c3:3b:8e,NUGuest,-75,5220
1782298981531,00:08:2f:c3:3f:5f,NU,-64,5240
1782298981531,00:08:2f:c3:3f:5e,NUGuest,-65,5240
1782298981531,00:08:2f:c3:3f:5c,NU_Devices,-65,5240
1782298981531,00:08:2f:c3:9c:fe,NUGuest,-81,5240
1782298981531,00:08:2f:c3:9c:fa,NU_Campus_WiFi,-81,5240
1782298981531,00:08:2f:c3:3f:5a,NU_Campus_WiFi,-65,5240
1782298981531,00:08:2f:c3:9c:fc,NU_Devices,-82,5240
1782298981531,00:08:2f:c3:3b:85,NU_Campus_WiFi,-71,2437
1782298981531,1c:de:a7:1a:e6:00,NU,-75,2437
1782298981531,1c:de:a7:1a:e6:01,NUGuest,-65,2437
1782298981531,00:08:2f:c3:3b:80,NU,-69,2437
1782298981531,1c:de:a7:1a:e6:03,NU_Devices,-65,2437
1782298981531,00:08:2f:c3:3b:81,NUGuest,-70,2437
1782298981531,1c:de:a7:1a:e6:05,NU_Campus_WiFi,-66,2437
1782298981531,00:08:2f:c3:3b:83,NU_Devices,-69,2437
1782298981531,00:08:2f:c3:96:2f,NU,-93,5300
1782298981531,00:08:2f:c3:3f:51,NUGuest,-65,2462
1782298981531,00:08:2f:c3:3f:53,NU_Devices,-66,2462
1782298981531,00:08:2f:c3:96:2d,Hidden Network,-91,5300
1782298981531,00:08:2f:c3:3f:55,NU_Campus_WiFi,-65,2462
1782298981531,00:08:2f:c3:3f:50,NU,-65,2462
