scanTs,bssid,ssid,rssi,freq
1782299785710,00:08:2f:c3:3f:55,NU_Campus_WiFi,-64,2462
1782299785710,00:08:2f:c3:3f:52,Hidden Network,-66,2462
1782299785710,00:08:2f:c3:3f:50,NU,-65,2462
1782299785710,00:08:2f:c3:3f:51,NUGuest,-67,2462
1782299785710,00:08:2f:c3:3f:53,NU_Devices,-66,2462
1782299785710,00:08:2f:c3:96:2c,NU_Devices,-91,5300
1782299785710,00:08:2f:c3:96:2a,NU_Campus_WiFi,-91,5300
1782299785710,00:08:2f:c3:96:2f,NU,-92,5300
1782299790704,1c:de:a7:1a:e6:0e,NUGuest,-74,5180
1782299790704,1c:de:a7:1a:e6:0f,NU,-74,5180
1782299790704,1c:de:a7:1a:e6:0c,NU_Devices,-73,5180
1782299790704,1c:de:a7:1a:e6:0d,Hidden Network,-74,5180
1782299790704,1c:de:a7:1a:e6:0a,NU_Campus_WiFi,-73,5180
1782299790704,00:08:2f:b1:ea:9e,NUGuest,-81,5180
1782299790704,00:08:2f:b1:ea:9a,NU_Campus_WiFi,-81,5180
1782299790704,00:08:2f:b1:89:20,NU,-67,2412
1782299790704,00:08:2f:b1:ea:93,NU_Devices,-74,2412
1782299790704,00:08:2f:b1:89:23,NU_Devices,-72,2412
1782299790704,00:08:2f:b1:89:25,NU_Campus_WiFi,-68,2412
1782299790704,00:08:2f:b1:ea:9c,NU_Devices,-81,5180
1782299790704,00:08:2f:b1:90:0e,NUGuest,-83,5200
1782299790704,00:08:2f:b1:90:0c,NU_Devices,-82,5200
1782299790704,bc:67:1c:e4:fd:cc,NU_Devices,-81,5200
1782299790704,bc:67:1c:e4:fd:ca,NU_Campus_WiFi,-81,5200
1782299790704,00:08:2f:b1:89:8d,Hidden Network,-84,5200
1782299790704,00:08:2f:b1:89:2f,NU,-68,5200
1782299790704,00:08:2f:c3:36:cd,Hidden Network,-80,5200
1782299790704,00:08:2f:b1:89:2e,NUGuest,-69,5200
1782299790704,00:08:2f:b1:89:2c,NU_Devices,-68,5200
1782299790704,00:08:2f:b1:89:2a,NU_Campus_WiFi,-68,5200
1782299790704,00:08:2f:c3:36:cc,NU_Devices,-80,5200
1782299790704,00:08:2f:c3:36:ca,NU_Campus_WiFi,-81,5200
1782299790704,00:08:2f:b1:90:0a,NU_Campus_WiFi,-84,5200
1782299790704,00:08:2f:b1:89:8e,NUGuest,-88,5200
1782299790704,00:08:2f:b1:90:0f,NU,-85,5200
1782299790704,00:08:2f:c3:3b:8f,NU,-79,5220
1782299790704,00:08:2f:c3:3b:8e,NUGuest,-77,5220
1782299790704,00:08:2f:c3:3b:8a,NU_Campus_WiFi,-79,5220
1782299790704,00:08:2f:c3:3b:8c,NU_Devices,-78,5220
1782299790704,00:08:2f:c3:3f:5f,NU,-56,5240
1782299790704,00:08:2f:c3:3f:5e,NUGuest,-55,5240
1782299790704,00:08:2f:c3:3f:5a,NU_Campus_WiFi,-56,5240
1782299790704,00:08:2f:c3:3f:5c,NU_Devices,-58,5240
1782299790704,00:08:2f:c3:9c:fe,NUGuest,-84,5240
1782299790704,00:08:2f:c3:9c:fc,NU_Devices,-85,5240
1782299790704,00:08:2f:c3:9c:fa,NU_Campus_WiFi,-85,5240
1782299790704,00:08:2f:c3:9c:ff,NU,-85,5240
1782299790704,f8:1a:67:8f:f6:36,Bridge,-69,2427
1782299790704,1c:de:a7:1a:e6:05,NU_Campus_WiFi,-73,2437
1782299790704,1c:de:a7:1a:e6:00,NU,-72,2437
1782299790704,bc:67:1c:e4:fd:c0,NU,-79,2437
1782299790704,1c:de:a7:1a:e6:01,NUGuest,-71,2437
1782299790704,00:08:2f:c3:96:2d,Hidden Network,-90,5300
1782299790704,00:08:2f:c3:3f:50,NU,-62,2462
1782299790704,00:08:2f:c3:3f:51,NUGuest,-62,2462
1782299790704,00:08:2f:c3:3f:53,NU_Devices,-62,2462
1782299790704,00:08:2f:c3:3f:55,NU_Campus_WiFi,-61,2462
1782299790704,00:08:2f:b1:90:00,NU,-81,2462
1782299790704,00:08:2f:b1:90:01,NUGuest,-79,2462
1782299790704,00:08:2f:c3:96:2e,NUGuest,-91,5300
1782299790704,00:08:2f:c3:3f:52,Hidden Network,-59,2462
1782299790704,00:08:2f:c3:96:2c,NU_Devices,-92,5300
1782299790704,00:08:2f:c3:96:2a,NU_Campus_WiFi,-90,5300
1782299790704,00:08:2f:c3:96:2f,NU,-90,5300
1782299790704,00:16:78:66:c1:ea,ESP-07S,-74,2472
1782299795704,1c:de:a7:1a:e6:0f,NU,-79,5180
1782299795704,00:08:2f:b1:ea:9d,Hidden Network,-79,5180
1782299795704,00:08:2f:b1:89:20,NU,-68,2412
1782299795704,00:08:2f:b1:89:21,NUGuest,-67,2412
1782299795704,00:08:2f:b1:ea:9c,NU_Devices,-78,5180
1782299795704,00:08:2f:b1:ea:9a,NU_Campus_WiFi,-78,5180
1782299795704,1c:de:a7:1a:e6:0c,NU_Devices,-79,5180
1782299795704,1c:de:a7:1a:e6:0a,NU_Campus_WiFi,-79,5180
1782299795704,00:08:2f:c3:9c:f0,NU,-72,2412
1782299795704,00:08:2f:b1:89:23,NU_Devices,-68,2412
1782299795704,00:08:2f:b1:89:25,NU_Campus_WiFi,-70,2412
1782299795704,00:08:2f:b1:ea:9e,NUGuest,-78,5180
1782299795704,00:08:2f:c3:9c:f1,NUGuest,-76,2412
1782299795704,00:08:2f:c3:9c:f3,NU_Devices,-71,2412
1782299795704,1c:de:a7:1a:e6:0d,Hidden Network,-80,5180
1782299795704,00:08:2f:c3:36:cf,NU,-82,5200
1782299795704,00:08:2f:b1:89:2f,NU,-70,5200
1782299795704,00:08:2f:b1:89:2c,NU_Devices,-69,5200
1782299795704,00:08:2f:b1:89:2e,NUGuest,-69,5200
1782299795704,00:08:2f:b1:89:2a,NU_Campus_WiFi,-69,5200
1782299795704,00:08:2f:c3:36:cc,NU_Devices,-75,5200
1782299795704,00:08:2f:c3:36:ce,NUGuest,-76,5200
1782299795704,00:08:2f:c3:36:ca,NU_Campus_WiFi,-75,5200
1782299795704,bc:67:1c:e4:fd:cc,NU_Devices,-81,5200
1782299795704,bc:67:1c:e4:fd:ca,NU_Campus_WiFi,-81,5200
1782299795704,00:08:2f:c3:36:cd,Hidden Network,-78,5200
1782299795704,00:08:2f:c3:3b:8d,Hidden Network,-66,5220
1782299795704,00:08:2f:c3:3b:8f,NU,-67,5220
1782299795704,00:08:2f:c3:3b:8a,NU_Campus_WiFi,-67,5220
1782299795704,00:08:2f:c3:3b:8c,NU_Devices,-67,5220
1782299795704,00:08:2f:c3:3b:8e,NUGuest,-68,5220
1782299795704,00:08:2f:c3:3f:5e,NUGuest,-50,5240
1782299795704,00:08:2f:c3:3f:5a,NU_Campus_WiFi,-50,5240
1782299795704,00:08:2f:c3:3f:5c,NU_Devices,-49,5240
1782299795704,00:08:2f:c3:9c:fe,NUGuest,-84,5240
1782299795704,00:08:2f:c3:9c:fc,NU_Devices,-84,5240
1782299795704,00:08:2f:c3:3f:5f,NU,-50,5240
1782299795704,00:08:2f:c3:9c:fa,NU_Campus_WiFi,-83,5240
1782299795704,00:08:2f:c3:3b:80,NU,-64,2437
1782299795704,00:08:2f:c3:3b:81,NUGuest,-64,2437
1782299795704,00:08:2f:c3:3b:83,NU_Devices,-63,2437
1782299795704,00:08:2f:c3:3b:85,NU_Campus_WiFi,-64,2437
1782299795704,bc:67:1c:e4:fd:c1,NUGuest,-79,2437
1782299795704,00:08:2f:c3:3f:55,NU_Campus_WiFi,-49,2462
1782299795704,00:08:2f:c3:3f:50,NU,-48,2462
1782299795704,00:08:2f:c3:3f:51,NUGuest,-49,2462
1782299795704,00:08:2f:c3:3f:53,NU_Devices,-47,2462
1782299795704,34:b8:83:b6:c6:ac,NUGuest,-92,5320
1782299800707,00:08:2f:c3:9c:f2,Hidden Network,-73,2412
1782299800707,00:08:2f:b1:89:20,NU,-72,2412
1782299800707,00:08:2f:c3:9c:f0,NU,-74,2412
1782299800707,00:08:2f:b1:ea:9d,Hidden Network,-67,5180
1782299800707,00:08:2f:b1:89:21,NUGuest,-75,2412
1782299800707,1c:de:a7:1a:e6:0f,NU,-83,5180
1782299800707,00:08:2f:b1:89:23,NU_Devices,-75,2412
1782299800707,00:08:2f:c3:9c:f1,NUGuest,-70,2412
1782299800707,00:08:2f:c3:9c:f3,NU_Devices,-72,2412
1782299800707,00:08:2f:b1:ea:9e,NUGuest,-67,5180
1782299800707,00:08:2f:b1:ea:9f,NU,-67,5180
1782299800707,00:08:2f:b1:ea:9c,NU_Devices,-67,5180
1782299800707,00:08:2f:b1:ea:9a,NU_Campus_WiFi,-67,5180
1782299800707,1c:de:a7:1a:e6:0c,NU_Devices,-84,5180
1782299800707,1c:de:a7:1a:e6:0e,NUGuest,-84,5180
1782299800707,1c:de:a7:1a:e6:0a,NU_Campus_WiFi,-85,5180
1782299800707,bc:67:1c:e4:fd:cc,NU_Devices,-90,5200
1782299800707,00:08:2f:b1:89:2f,NU,-74,5200
1782299800707,00:08:2f:b1:89:8a,NU_Campus_WiFi,-82,5200
1782299800707,00:08:2f:b1:89:8c,NU_Devices,-81,5200
1782299800707,00:08:2f:b1:89:2c,NU_Devices,-75,5200
1782299800707,00:08:2f:b1:89:2e,NUGuest,-74,5200
1782299800707,00:08:2f:b1:89:8e,NUGuest,-82,5200
1782299800707,00:08:2f:b1:89:8f,NU,-82,5200
1782299800707,00:08:2f:b1:89:2a,NU_Campus_WiFi,-75,5200
1782299800707,bc:67:1c:e4:fd:ca,NU_Campus_WiFi,-89,5200
1782299800707,1c:de:a7:1b:0b:bc,NU_Devices,-89,5220
1782299800707,1c:de:a7:1b:0b:ba,NU_Campus_WiFi,-89,5220
1782299800707,00:08:2f:c3:3b:8d,Hidden Network,-70,5220
1782299800707,00:08:2f:c3:3b:8e,NUGuest,-69,5220
1782299800707,00:08:2f:c3:3b:8f,NU,-69,5220
1782299800707,00:08:2f:c3:3b:8c,NU_Devices,-69,5220
1782299800707,00:08:2f:c3:3b:8a,NU_Campus_WiFi,-69,5220
1782299800707,1c:de:a7:1b:0b:be,NUGuest,-92,5220
1782299800707,00:08:2f:c3:3f:5e,NUGuest,-64,5240
1782299800707,00:08:2f:c3:3f:5f,NU,-64,5240
1782299800707,00:08:2f:c3:9c:fc,NU_Devices,-78,5240
1782299800707,00:08:2f:c3:9c:fe,NUGuest,-78,5240
1782299800707,00:08:2f:c3:9c:fa,NU_Campus_WiFi,-79,5240
1782299800707,00:08:2f:c3:3f:5c,NU_Devices,-65,5240
1782299800707,00:08:2f:c3:3f:5a,NU_Campus_WiFi,-65,5240
1782299800707,00:08:2f:c3:3b:81,NUGuest,-68,2437
1782299800707,00:08:2f:c3:3b:83,NU_Devices,-68,2437
1782299800707,00:08:2f:c3:3b:85,NU_Campus_WiFi,-68,2437
1782299800707,00:08:2f:c3:3b:80,NU,-70,2437
1782299800707,00:08:2f:c3:96:2c,NU_Devices,-92,5300
1782299800707,00:08:2f:c3:3f:50,NU,-66,2462
1782299800707,00:08:2f:c3:96:2e,NUGuest,-90,5300
1782299805710,00:08:2f:b1:ea:92,Hidden Network,-62,2412
1782299805710,00:08:2f:b1:ea:9f,NU,-48,5180
1782299805710,00:08:2f:b1:ea:9e,NUGuest,-47,5180
1782299805710,00:08:2f:b1:ea:90,NU,-60,2412
1782299805710,00:08:2f:b1:ea:9a,NU_Campus_WiFi,-48,5180
1782299805710,00:08:2f:b1:ea:9c,NU_Devices,-48,5180
1782299805710,00:08:2f:b1:ea:91,NUGuest,-60,2412
1782299805710,00:08:2f:b1:89:20,NU,-80,2412
1782299805710,00:08:2f:b1:ea:93,NU_Devices,-53,2412
1782299805710,00:08:2f:b1:ea:9d,Hidden Network,-49,5180
1782299805710,00:08:2f:c3:9c:f0,NU,-72,2412
1782299805710,bc:67:1c:e4:fd:ce,NUGuest,-91,5200
1782299805710,00:08:2f:b1:89:8f,NU,-70,5200
1782299805710,00:08:2f:b1:89:8e,NUGuest,-70,5200
1782299805710,00:08:2f:b1:89:2e,NUGuest,-72,5200
1782299805710,00:08:2f:b1:89:2c,NU_Devices,-72,5200
1782299805710,00:08:2f:b1:89:8c,NU_Devices,-70,5200
1782299805710,00:08:2f:b1:89:2a,NU_Campus_WiFi,-73,5200
1782299805710,00:08:2f:b1:89:8a,NU_Campus_WiFi,-71,5200
1782299805710,00:08:2f:c3:3b:8e,NUGuest,-65,5220
1782299805710,00:08:2f:c3:3b:8f,NU,-65,5220
1782299805710,00:08:2f:c3:3b:8c,NU_Devices,-65,5220
1782299805710,00:08:2f:c3:3b:8a,NU_Campus_WiFi,-65,5220
1782299805710,00:08:2f:c3:3b:8d,Hidden Network,-64,5220
1782299805710,00:08:2f:c3:9c:fd,Hidden Network,-89,5240
1782299805710,00:08:2f:c3:3f:5f,NU,-72,5240
1782299805710,00:08:2f:c3:3f:5e,NUGuest,-72,5240
1782299805710,00:08:2f:c3:3f:5a,NU_Campus_WiFi,-72,5240
1782299805710,00:08:2f:c3:9c:fe,NUGuest,-90,5240
1782299805710,00:08:2f:c3:3f:5c,NU_Devices,-73,5240
1782299805710,00:08:2f:c3:3b:80,NU,-64,2437
1782299805710,00:08:2f:c3:3b:81,NUGuest,-66,2437
1782299805710,00:08:2f:c3:3b:83,NU_Devices,-66,2437
1782299805710,00:08:2f:c3:3b:85,NU_Campus_WiFi,-64,2437
1782299805710,00:08:2f:c3:3f:55,NU_Campus_WiFi,-70,2462
1782299805710,00:08:2f:c3:3f:50,NU,-70,2462
1782299805710,00:08:2f:b1:89:80,NU,-78,2462
1782299805710,00:08:2f:c3:3f:51,NUGuest,-69,2462
1782299805710,00:08:2f:c3:3f:53,NU_Devices,-68,2462
1782299805710,00:08:2f:b1:89:81,NUGuest,-77,2462
1782299805710,00:08:2f:c3:96:2d,Hidden Network,-86,5300
1782299805710,00:08:2f:c3:96:2f,NU,-87,5300
1782299805710,00:08:2f:c3:96:2a,NU_Campus_WiFi,-87,5300
1782299805710,00:08:2f:c3:96:2c,NU_Devices,-86,5300
1782299805710,00:08:2f:c3:96:2e,NUGuest,-88,5300
1782299810712,00:08:2f:b1:ea:9f,NU,-41,5180
1782299810712,00:08:2f:b1:ea:90,NU,-53,2412
1782299810712,00:08:2f:b1:ea:9e,NUGuest,-41,5180
1782299810712,00:08:2f:b1:ea:9c,NU_Devices,-41,5180
1782299810712,00:08:2f:b1:ea:9a,NU_Campus_WiFi,-41,5180
1782299810712,00:08:2f:b1:89:21,NUGuest,-76,2412
1782299810712,00:08:2f:b1:ea:91,NUGuest,-47,2412
1782299810712,00:08:2f:b1:ea:93,NU_Devices,-49,2412
1782299810712,00:08:2f:b1:ea:92,Hidden Network,-47,2412
1782299810712,00:08:2f:b1:89:2c,NU_Devices,-83,5200
1782299810712,00:08:2f:b1:89:8c,NU_Devices,-71,5200
1782299810712,00:08:2f:b1:89:8e,NUGuest,-72,5200
1782299810712,00:08:2f:b1:89:8a,NU_Campus_WiFi,-71,5200
1782299810712,00:08:2f:b1:89:2a,NU_Campus_WiFi,-84,5200
1782299810712,00:08:2f:b1:89:8f,NU,-72,5200
1782299810712,00:08:2f:c3:3b:8a,NU_Campus_WiFi,-88,5220
1782299810712,00:08:2f:c3:3b:8f,NU,-79,5220
1782299810712,00:08:2f:c3:3f:5f,NU,-81,5240
1782299810712,00:08:2f:c3:3f:5c,NU_Devices,-81,5240
1782299810712,00:08:2f:c3:3f:5e,NUGuest,-81,5240
1782299810712,00:08:2f:c3:3f:5a,NU_Campus_WiFi,-82,5240
1782299810712,00:08:2f:c3:96:20,NU,-75,2437
1782299810712,00:08:2f:c3:96:21,NUGuest,-77,2437
1782299810712,00:08:2f:c3:96:23,NU_Devices,-75,2437
1782299810712,20:4c:9e:bb:89:2f,NU,-92,5260
1782299810712,20:4c:9e:bb:89:2d,Hidden Network,-91,5260
1782299810712,20:4c:9e:bb:89:2e,NUGuest,-91,5260
1782299810712,20:4c:9e:bb:89:2c,NU_Devices,-90,5260
1782299810712,20:4c:9e:bb:89:2a,NU_Campus_WiFi,-90,5260
1782299810712,00:08:2f:b1:89:83,NU_Devices,-74,2462
1782299810712,00:08:2f:c3:3f:50,NU,-73,2462
1782299810712,00:08:2f:c3:43:60,NU,-77,2462
1782299810712,00:08:2f:c3:43:61,NUGuest,-76,2462
1782299810712,00:08:2f:c3:43:63,NU_Devices,-76,2462
1782299810712,00:08:2f:c3:43:65,NU_Campus_WiFi,-77,2462
1782299810712,00:08:2f:c3:3f:53,NU_Devices,-71,2462
1782299810712,00:08:2f:c3:96:2e,NUGuest,-82,5300
1782299810712,00:08:2f:c3:96:2f,NU,-83,5300
1782299810712,00:08:2f:c3:96:2c,NU_Devices,-83,5300
1782299810712,00:08:2f:c3:96:2a,NU_Campus_WiFi,-83,5300
1782299810712,00:08:2f:c3:96:2d,Hidden Network,-84,5300
