ts,bssid,ssid,rssi,freq
1771922414064,70:bd:96:bd:20:6e,NUGuest,-83,5660
1771922414064,70:bd:96:bd:20:8f,NU,-83,5180
1771922414064,70:bd:96:bd:20:6d,NUEAP,-83,5660
1771922414064,00:2c:c8:ed:bf:7f,NU,-79,5220
1771922419083,70:bd:96:bd:30:02,NUEAP,-70,2437
1771922419083,70:bd:96:bd:30:01,NUGuest,-69,2437
1771922419083,70:bd:96:bd:30:00,NU,-69,2437
1771922419083,ac:1f:09:0f:cd:c3,RAK7289V2_CDC3,-72,2427
1771922419083,70:bd:96:bd:33:6d,NUEAP,-84,5320
1771922419083,d4:a1:48:46:8c:d0,HUAWEI-B315-8CD0,-78,2417
1771922419083,70:bd:96:bd:33:6e,NUGuest,-84,5320
1771922419083,5c:e8:d3:01:2a:0b,Beeline_2A0B,-83,2437
1771922419083,70:bd:96:bd:33:6f,NU,-84,5320
1771922419083,48:22:54:f8:95:4b,ROB_322,-72,2432
1771922419083,c0:25:06:78:c4:9e,<~~~skynet~~~>,-84,2412
1771922419083,68:71:61:19:16:4d,NUEAP,-83,5660
1771922419083,70:bd:96:bd:13:62,NUEAP,-84,2437
1771922419083,70:bd:96:bd:2f:6e,NUGuest,-71,5320
1771922419083,70:bd:96:bd:2f:6d,NUEAP,-71,5320
1771922419083,70:bd:96:bd:21:0d,NUEAP,-77,5180
1771922419083,70:bd:96:bd:2f:6f,NU,-67,5320
1771922419083,70:bd:96:bd:21:0f,NU,-75,5180
1771922419083,70:bd:96:bd:21:0e,NUGuest,-76,5180
1771922419083,70:bd:96:bd:15:a1,NUEAP,-81,2437
1771922419083,70:bd:96:bd:15:a0,NU,-81,2437
1771922419083,48:22:54:f8:93:b2,TP-Link_93B0_5G,-80,5240
1771922419083,48:22:54:f8:93:b0,TP-Link_93B0,-72,2447
1771922419083,70:bd:96:bd:30:0d,NUEAP,-70,5660
1771922419083,70:bd:96:bd:20:8e,NUGuest,-83,5180
1771922419083,70:bd:96:bd:20:8d,NUEAP,-82,5180
1771922419083,00:2c:c8:ed:bf:7f,NU,-80,5220
1771922419083,00:2c:c8:ed:bf:7e,NUGuest,-78,5220
1771922419083,70:bd:96:b9:16:0e,NUGuest,-73,5280
1771922419083,00:2c:c8:ed:bf:7d,NUEAP,-79,5220
1771922419083,70:bd:96:b9:16:0d,NUEAP,-73,5280
1771922419083,70:bd:96:b9:16:0f,NU,-73,5280
1771922419083,70:bd:96:bd:2f:62,NUEAP,-60,2462
1771922419083,58:df:59:30:22:0d,NUEAP,-84,5220
1771922419083,70:bd:96:bd:30:0f,NU,-70,5660
1771922419083,70:bd:96:bd:30:0e,NUGuest,-70,5660
1771922419083,a6:d7:3c:93:60:8e,DIRECT-1CpGpEB468343GOjd,-71,2412
1771922419083,70:bd:96:bd:2f:61,NUGuest,-60,2462
1771922419083,70:bd:96:bd:2f:60,NU,-60,2462
1771922419083,70:bd:96:bd:13:6d,NUEAP,-81,5660
1771922419083,70:bd:96:bd:13:6e,NUGuest,-82,5660
1771922419083,70:bd:96:bd:13:6f,NU,-82,5660
1771922419083,00:2c:c8:ed:bf:71,NUGuest,-79,2437
1771922419083,70:bd:96:bd:2e:0d,NUEAP,-80,5320
1771922419083,00:2c:c8:ed:bf:70,NU,-79,2437
1771922419083,70:bd:96:bd:2e:0f,NU,-81,5320
1771922419083,70:bd:96:bd:2e:0e,NUGuest,-81,5320
1771922419083,70:bd:96:bd:07:42,NUEAP,-84,2437
1771922419083,70:bd:96:bd:20:6e,NUGuest,-82,5660
1771922419083,70:bd:96:bd:20:6f,NU,-83,5660
1771922423817,70:bd:96:bd:30:02,NUEAP,-68,2437
1771922423817,70:bd:96:bd:30:01,NUGuest,-69,2437
1771922423817,70:bd:96:bd:30:00,NU,-71,2437
1771922423817,ac:1f:09:0f:cd:c3,RAK7289V2_CDC3,-68,2427
1771922423817,70:bd:96:bd:33:6d,NUEAP,-84,5320
1771922423817,d4:a1:48:46:8c:d0,HUAWEI-B315-8CD0,-71,2417
1771922423817,70:bd:96:bd:33:6e,NUGuest,-84,5320
1771922423817,70:bd:96:bd:33:6f,NU,-84,5320
1771922423817,48:22:54:f8:95:4b,ROB_322,-76,2432
1771922423817,4a:22:54:a8:93:b0,,-70,2447
1771922423817,58:df:59:30:22:02,NUEAP,-79,2412
1771922423817,70:bd:96:bd:2f:6e,NUGuest,-65,5320
1771922423817,70:bd:96:bd:2f:6d,NUEAP,-65,5320
1771922423817,70:bd:96:bd:21:0d,NUEAP,-73,5180
1771922423817,70:bd:96:bd:2f:6f,NU,-69,5320
1771922423817,58:df:59:30:22:01,NUGuest,-78,2412
1771922423817,70:bd:96:bd:21:0f,NU,-73,5180
1771922423817,58:df:59:30:22:00,NU,-79,2412
1771922423817,70:bd:96:bd:21:0e,NUGuest,-73,5180
1771922423817,9c:53:22:a3:65:a4,TPLink_VT,-72,2417
1771922423817,86:cc:a8:86:ee:f4,LU110036,-82,2412
1771922423817,48:22:54:f8:93:b2,TP-Link_93B0_5G,-81,5240
1771922423817,48:22:54:f8:93:b0,TP-Link_93B0,-72,2447
1771922423817,70:bd:96:bd:30:0d,NUEAP,-71,5660
1771922423817,70:bd:96:bd:20:8e,NUGuest,-82,5180
1771922423817,70:bd:96:bd:20:8d,NUEAP,-82,5180
1771922423817,70:bd:96:bd:20:8f,NU,-81,5180
1771922423817,00:2c:c8:ed:bf:7f,NU,-86,5220
1771922423817,00:2c:c8:ed:bf:7e,NUGuest,-86,5220
1771922423817,70:bd:96:b9:16:0e,NUGuest,-68,5280
1771922423817,00:2c:c8:ed:bf:7d,NUEAP,-87,5220
1771922423817,70:bd:96:b9:16:0d,NUEAP,-68,5280
1771922423817,58:df:59:30:22:0f,NU,-78,5220
1771922423817,70:bd:96:b9:16:0f,NU,-68,5280
1771922423817,70:bd:96:bd:2f:62,NUEAP,-60,2462
1771922423817,58:df:59:30:22:0e,NUGuest,-78,5220
1771922423817,58:df:59:30:22:0d,NUEAP,-78,5220
1771922423817,70:bd:96:bd:30:0f,NU,-71,5660
1771922423817,70:bd:96:bd:30:0e,NUGuest,-70,5660
1771922423817,e4:a4:1c:7b:cc:af,NU,-83,5660
1771922423817,32:13:8b:5e:b0:84,DIRECT-84-HP Laser 137fnw,-81,2462
1771922423817,a6:d7:3c:93:60:8e,DIRECT-1CpGpEB468343GOjd,-69,2412
1771922423817,02:3c:94:fb:1f:9f,ALTEL 5G_1FFB,-82,2432
1771922423817,70:bd:96:bd:2f:61,NUGuest,-60,2462
1771922423817,e4:a4:1c:7b:cc:ae,NUEAP,-83,5660
1771922423817,70:bd:96:bd:2f:60,NU,-60,2462
1771922423817,e4:a4:1c:7b:cc:ad,NUGuest,-91,5660
1771922423817,70:bd:96:bc:c8:20,NU,-78,2412
1771922423817,70:bd:96:bc:c8:21,NUGuest,-79,2412
1771922423817,70:bd:96:bc:c8:22,NUEAP,-80,2412
1771922423817,a6:d7:3c:93:62:24,DIRECT-1C3WsEB468086GOBL,-64,2437
1771922423817,00:2c:c8:ed:bf:71,NUGuest,-79,2437
1771922423817,70:bd:96:bd:2e:0d,NUEAP,-80,5320
1771922423817,70:bd:96:bd:2e:0f,NU,-82,5320
1771922423817,70:bd:96:bd:2e:0e,NUGuest,-81,5320
1771922423817,70:bd:96:bc:fd:4d,NUEAP,-80,5320
1771922423817,00:2c:c8:ed:bf:72,NUEAP,-79,2437
1771922423817,70:bd:96:bd:07:42,NUEAP,-82,2437
1771922423817,32:13:8b:4f:eb:8f,DIRECT-8F-HP Laser 150nw,-84,2462
1771922428802,70:bd:96:bd:30:02,NUEAP,-66,2437
1771922428802,a0:a4:7f:37:7a:a2,NUEAP,-77,2462
1771922428802,70:bd:96:bd:30:01,NUGuest,-65,2437
1771922428802,70:bd:96:bd:30:00,NU,-66,2437
1771922428802,ac:1f:09:0f:cd:c3,RAK7289V2_CDC3,-65,2427
1771922428802,d4:a1:48:46:8c:d0,HUAWEI-B315-8CD0,-71,2417
1771922428802,58:df:59:30:22:02,NUEAP,-76,2412
1771922428802,70:bd:96:bd:2f:6e,NUGuest,-69,5320
1771922428802,70:bd:96:bd:2f:6d,NUEAP,-69,5320
1771922428802,70:bd:96:bd:21:0d,NUEAP,-73,5180
1771922428802,70:bd:96:bd:2f:6f,NU,-73,5320
1771922428802,58:df:59:30:22:01,NUGuest,-76,2412
1771922428802,70:bd:96:bd:21:0f,NU,-73,5180
1771922428802,58:df:59:30:22:00,NU,-76,2412
1771922428802,70:bd:96:bd:21:0e,NUGuest,-74,5180
1771922428802,9c:53:22:a3:65:a4,TPLink_VT,-70,2417
1771922428802,48:22:54:f8:93:b2,TP-Link_93B0_5G,-81,5240
1771922428802,48:22:54:f8:93:b0,TP-Link_93B0,-77,2447
1771922428802,70:bd:96:bd:30:0d,NUEAP,-62,5660
1771922428802,70:bd:96:bd:20:8e,NUGuest,-80,5180
1771922428802,70:bd:96:bd:20:8d,NUEAP,-93,5180
1771922428802,00:2c:c8:ed:bf:7f,NU,-86,5220
1771922428802,00:2c:c8:ed:bf:7e,NUGuest,-85,5220
1771922428802,70:bd:96:b9:16:0e,NUGuest,-64,5280
1771922428802,00:2c:c8:ed:bf:7d,NUEAP,-86,5220
1771922428802,70:bd:96:b9:16:0d,NUEAP,-65,5280
1771922428802,58:df:59:30:22:0f,NU,-75,5220
1771922428802,70:bd:96:b9:16:0f,NU,-64,5280
1771922428802,70:bd:96:bd:2f:62,NUEAP,-60,2462
1771922428802,70:bd:96:bd:37:0d,NUEAP,-84,5320
1771922428802,70:bd:96:bd:30:0f,NU,-62,5660
1771922428802,70:bd:96:bd:30:0e,NUGuest,-62,5660
1771922428802,e4:a4:1c:7b:cc:af,NU,-85,5660
1771922428802,32:13:8b:5e:b0:84,DIRECT-84-HP Laser 137fnw,-81,2462
1771922428802,a0:a4:7f:37:7a:ae,NUGuest,-90,5280
1771922428802,a6:d7:3c:93:60:8e,DIRECT-1CpGpEB468343GOjd,-70,2412
1771922428802,02:3c:94:fb:1f:9f,ALTEL 5G_1FFB,-81,2432
1771922428802,a0:a4:7f:37:7a:ad,NUEAP,-90,5280
1771922428802,70:bd:96:bd:2f:61,NUGuest,-62,2462
1771922428802,e4:a4:1c:7b:cc:ae,NUEAP,-82,5660
1771922428802,70:bd:96:bd:2f:60,NU,-61,2462
1771922428802,e4:a4:1c:7b:cc:ad,NUGuest,-83,5660
1771922428802,70:bd:96:bd:13:6e,NUGuest,-87,5660
1771922428802,70:bd:96:bd:13:6f,NU,-89,5660
1771922428802,a6:d7:3c:93:62:24,DIRECT-1C3WsEB468086GOBL,-64,2437
1771922428802,00:2c:c8:ed:bf:71,NUGuest,-84,2437
1771922428802,00:2c:c8:ed:bf:70,NU,-82,2437
1771922428802,70:bd:96:bd:2e:0f,NU,-82,5320
1771922428802,70:bd:96:bd:2e:0e,NUGuest,-83,5320
1771922428802,70:bd:96:bc:fd:4f,NU,-80,5320
1771922428802,70:bd:96:bc:fd:4e,NUGuest,-79,5320
1771922428802,70:bd:96:bc:fd:4d,NUEAP,-80,5320
1771922428802,70:bd:96:bd:07:42,NUEAP,-82,2437
1771922428802,00:2c:c8:ed:bf:72,NUEAP,-83,2437
1771922428802,70:bd:96:bd:15:af,NU,-90,5280
1771922428802,50:2f:a8:b8:a8:a0,NU,-84,2412
1771922430369,70:bd:96:bd:30:02,NUEAP,-66,2437
1771922430369,a0:a4:7f:37:7a:a2,NUEAP,-77,2462
1771922430369,70:bd:96:bd:30:01,NUGuest,-65,2437
1771922430369,70:bd:96:bd:30:00,NU,-66,2437
1771922430369,ac:1f:09:0f:cd:c3,RAK7289V2_CDC3,-65,2427
1771922430369,d4:a1:48:46:8c:d0,HUAWEI-B315-8CD0,-71,2417
1771922430369,58:df:59:30:22:02,NUEAP,-76,2412
1771922430369,70:bd:96:bd:2f:6e,NUGuest,-69,5320
1771922430369,70:bd:96:bd:2f:6d,NUEAP,-69,5320
1771922430369,70:bd:96:bd:21:0d,NUEAP,-73,5180
1771922430369,70:bd:96:bd:2f:6f,NU,-73,5320
1771922430369,58:df:59:30:22:01,NUGuest,-76,2412
1771922430369,70:bd:96:bd:21:0f,NU,-73,5180
1771922430369,58:df:59:30:22:00,NU,-76,2412
1771922430369,70:bd:96:bd:21:0e,NUGuest,-74,5180
1771922430369,9c:53:22:a3:65:a4,TPLink_VT,-70,2417
1771922430369,48:22:54:f8:93:b2,TP-Link_93B0_5G,-81,5240
1771922430369,48:22:54:f8:93:b0,TP-Link_93B0,-77,2447
1771922430369,70:bd:96:bd:30:0d,NUEAP,-62,5660
1771922430369,70:bd:96:bd:20:8e,NUGuest,-80,5180
1771922430369,70:bd:96:bd:20:8d,NUEAP,-93,5180
1771922430369,00:2c:c8:ed:bf:7f,NU,-86,5220
1771922430369,00:2c:c8:ed:bf:7e,NUGuest,-85,5220
1771922430369,70:bd:96:b9:16:0e,NUGuest,-64,5280
1771922430369,00:2c:c8:ed:bf:7d,NUEAP,-86,5220
1771922430369,70:bd:96:b9:16:0d,NUEAP,-65,5280
1771922430369,58:df:59:30:22:0f,NU,-75,5220
1771922430369,70:bd:96:b9:16:0f,NU,-64,5280
1771922430369,70:bd:96:bd:2f:62,NUEAP,-60,2462
1771922430369,70:bd:96:bd:37:0d,NUEAP,-84,5320
1771922430369,70:bd:96:bd:30:0f,NU,-62,5660
1771922430369,70:bd:96:bd:30:0e,NUGuest,-62,5660
1771922430369,e4:a4:1c:7b:cc:af,NU,-85,5660
1771922430369,32:13:8b:5e:b0:84,DIRECT-84-HP Laser 137fnw,-81,2462
1771922430369,a0:a4:7f:37:7a:ae,NUGuest,-90,5280
1771922430369,a6:d7:3c:93:60:8e,DIRECT-1CpGpEB468343GOjd,-70,2412
1771922430369,02:3c:94:fb:1f:9f,ALTEL 5G_1FFB,-81,2432
1771922430369,a0:a4:7f:37:7a:ad,NUEAP,-90,5280
1771922430369,70:bd:96:bd:2f:61,NUGuest,-62,2462
1771922430369,e4:a4:1c:7b:cc:ae,NUEAP,-82,5660
1771922430369,70:bd:96:bd:2f:60,NU,-61,2462
1771922430369,e4:a4:1c:7b:cc:ad,NUGuest,-83,5660
1771922430369,70:bd:96:bd:13:6e,NUGuest,-87,5660
1771922430369,70:bd:96:bd:13:6f,NU,-89,5660
1771922430369,a6:d7:3c:93:62:24,DIRECT-1C3WsEB468086GOBL,-64,2437
1771922430369,00:2c:c8:ed:bf:71,NUGuest,-84,2437
1771922430369,00:2c:c8:ed:bf:70,NU,-82,2437
1771922430369,70:bd:96:bd:2e:0f,NU,-82,5320
1771922430369,70:bd:96:bd:2e:0e,NUGuest,-83,5320
1771922430369,70:bd:96:bc:fd:4f,NU,-80,5320
1771922430369,70:bd:96:bc:fd:4e,NUGuest,-79,5320
1771922430369,70:bd:96:bc:fd:4d,NUEAP,-80,5320
1771922430369,70:bd:96:bd:07:42,NUEAP,-82,2437
1771922430369,00:2c:c8:ed:bf:72,NUEAP,-83,2437
1771922430369,70:bd:96:bd:15:af,NU,-90,5280
1771922430369,50:2f:a8:b8:a8:a0,NU,-84,2412
1771922430413,70:bd:96:bd:30:02,NUEAP,-66,2437
1771922430413,a0:a4:7f:37:7a:a2,NUEAP,-77,2462
1771922430413,70:bd:96:bd:30:01,NUGuest,-65,2437
1771922430413,70:bd:96:bd:30:00,NU,-66,2437
1771922430413,ac:1f:09:0f:cd:c3,RAK7289V2_CDC3,-65,2427
1771922430413,d4:a1:48:46:8c:d0,HUAWEI-B315-8CD0,-71,2417
1771922430413,58:df:59:30:22:02,NUEAP,-76,2412
1771922430413,70:bd:96:bd:2f:6e,NUGuest,-69,5320
1771922430413,70:bd:96:bd:2f:6d,NUEAP,-69,5320
1771922430413,70:bd:96:bd:21:0d,NUEAP,-73,5180
1771922430413,70:bd:96:bd:2f:6f,NU,-73,5320
1771922430413,58:df:59:30:22:01,NUGuest,-76,2412
1771922430413,70:bd:96:bd:21:0f,NU,-73,5180
1771922430413,58:df:59:30:22:00,NU,-76,2412
1771922430413,70:bd:96:bd:21:0e,NUGuest,-74,5180
1771922430413,9c:53:22:a3:65:a4,TPLink_VT,-70,2417
1771922430413,48:22:54:f8:93:b2,TP-Link_93B0_5G,-81,5240
1771922430413,48:22:54:f8:93:b0,TP-Link_93B0,-77,2447
1771922430413,70:bd:96:bd:30:0d,NUEAP,-62,5660
1771922430413,70:bd:96:bd:20:8e,NUGuest,-80,5180
1771922430413,70:bd:96:bd:20:8d,NUEAP,-93,5180
1771922430413,00:2c:c8:ed:bf:7f,NU,-86,5220
1771922430413,00:2c:c8:ed:bf:7e,NUGuest,-85,5220
1771922430413,70:bd:96:b9:16:0e,NUGuest,-64,5280
1771922430413,00:2c:c8:ed:bf:7d,NUEAP,-86,5220
1771922430413,70:bd:96:b9:16:0d,NUEAP,-65,5280
1771922430413,58:df:59:30:22:0f,NU,-75,5220
1771922430413,70:bd:96:b9:16:0f,NU,-64,5280
1771922430413,70:bd:96:bd:2f:62,NUEAP,-60,2462
1771922430413,70:bd:96:bd:37:0d,NUEAP,-84,5320
1771922430413,70:bd:96:bd:30:0f,NU,-62,5660
1771922430413,70:bd:96:bd:30:0e,NUGuest,-62,5660
1771922430413,e4:a4:1c:7b:cc:af,NU,-85,5660
1771922430413,32:13:8b:5e:b0:84,DIRECT-84-HP Laser 137fnw,-81,2462
1771922430413,a0:a4:7f:37:7a:ae,NUGuest,-90,5280
1771922430413,a6:d7:3c:93:60:8e,DIRECT-1CpGpEB468343GOjd,-70,2412
1771922430413,02:3c:94:fb:1f:9f,ALTEL 5G_1FFB,-81,2432
1771922430413,a0:a4:7f:37:7a:ad,NUEAP,-90,5280
1771922430413,70:bd:96:bd:2f:61,NUGuest,-62,2462
1771922430413,e4:a4:1c:7b:cc:ae,NUEAP,-82,5660
1771922430413,70:bd:96:bd:2f:60,NU,-61,2462
1771922430413,e4:a4:1c:7b:cc:ad,NUGuest,-83,5660
1771922430413,70:bd:96:bd:13:6e,NUGuest,-87,5660
1771922430413,70:bd:96:bd:13:6f,NU,-89,5660
1771922430413,a6:d7:3c:93:62:24,DIRECT-1C3WsEB468086GOBL,-64,2437
1771922430413,00:2c:c8:ed:bf:71,NUGuest,-84,2437
1771922430413,00:2c:c8:ed:bf:70,NU,-82,2437
1771922430413,70:bd:96:bd:2e:0f,NU,-82,5320
1771922430413,70:bd:96:bd:2e:0e,NUGuest,-83,5320
1771922430413,70:bd:96:bc:fd:4f,NU,-80,5320
1771922430413,70:bd:96:bc:fd:4e,NUGuest,-79,5320
1771922430413,70:bd:96:bc:fd:4d,NUEAP,-80,5320
1771922430413,70:bd:96:bd:07:42,NUEAP,-82,2437
1771922430413,00:2c:c8:ed:bf:72,NUEAP,-83,2437
1771922430413,70:bd:96:bd:15:af,NU,-90,5280
1771922430413,50:2f:a8:b8:a8:a0,NU,-84,2412
1771922430457,70:bd:96:bd:30:02,NUEAP,-66,2437
1771922430457,a0:a4:7f:37:7a:a2,NUEAP,-77,2462
1771922430457,70:bd:96:bd:30:01,NUGuest,-65,2437
1771922430457,70:bd:96:bd:30:00,NU,-66,2437
1771922430457,ac:1f:09:0f:cd:c3,RAK7289V2_CDC3,-65,2427
1771922430457,d4:a1:48:46:8c:d0,HUAWEI-B315-8CD0,-71,2417
1771922430457,58:df:59:30:22:02,NUEAP,-76,2412
1771922430457,70:bd:96:bd:2f:6e,NUGuest,-69,5320
1771922430457,70:bd:96:bd:2f:6d,NUEAP,-69,5320
1771922430457,70:bd:96:bd:21:0d,NUEAP,-73,5180
1771922430457,70:bd:96:bd:2f:6f,NU,-73,5320
1771922430457,58:df:59:30:22:01,NUGuest,-76,2412
1771922430457,70:bd:96:bd:21:0f,NU,-73,5180
1771922430457,58:df:59:30:22:00,NU,-76,2412
1771922430457,70:bd:96:bd:21:0e,NUGuest,-74,5180
1771922430457,9c:53:22:a3:65:a4,TPLink_VT,-70,2417
1771922430457,48:22:54:f8:93:b2,TP-Link_93B0_5G,-81,5240
1771922430457,48:22:54:f8:93:b0,TP-Link_93B0,-77,2447
1771922430457,70:bd:96:bd:30:0d,NUEAP,-62,5660
1771922430457,70:bd:96:bd:20:8e,NUGuest,-80,5180
1771922430457,70:bd:96:bd:20:8d,NUEAP,-93,5180
1771922430457,00:2c:c8:ed:bf:7f,NU,-86,5220
1771922430457,00:2c:c8:ed:bf:7e,NUGuest,-85,5220
1771922430457,70:bd:96:b9:16:0e,NUGuest,-64,5280
1771922430457,00:2c:c8:ed:bf:7d,NUEAP,-86,5220
1771922430457,70:bd:96:b9:16:0d,NUEAP,-65,5280
1771922430457,58:df:59:30:22:0f,NU,-75,5220
1771922430457,70:bd:96:b9:16:0f,NU,-64,5280
1771922430457,70:bd:96:bd:2f:62,NUEAP,-60,2462
1771922430457,70:bd:96:bd:37:0d,NUEAP,-84,5320
1771922430457,70:bd:96:bd:30:0f,NU,-62,5660
1771922430457,70:bd:96:bd:30:0e,NUGuest,-62,5660
1771922430457,e4:a4:1c:7b:cc:af,NU,-85,5660
1771922430457,32:13:8b:5e:b0:84,DIRECT-84-HP Laser 137fnw,-81,2462
1771922430457,a0:a4:7f:37:7a:ae,NUGuest,-90,5280
1771922430457,a6:d7:3c:93:60:8e,DIRECT-1CpGpEB468343GOjd,-70,2412
1771922430457,02:3c:94:fb:1f:9f,ALTEL 5G_1FFB,-81,2432
1771922430457,a0:a4:7f:37:7a:ad,NUEAP,-90,5280
1771922430457,70:bd:96:bd:2f:61,NUGuest,-62,2462
1771922430457,e4:a4:1c:7b:cc:ae,NUEAP,-82,5660
1771922430457,70:bd:96:bd:2f:60,NU,-61,2462
1771922430457,e4:a4:1c:7b:cc:ad,NUGuest,-83,5660
1771922430457,70:bd:96:bd:13:6e,NUGuest,-87,5660
1771922430457,70:bd:96:bd:13:6f,NU,-89,5660
1771922430457,a6:d7:3c:93:62:24,DIRECT-1C3WsEB468086GOBL,-64,2437
1771922430457,00:2c:c8:ed:bf:71,NUGuest,-84,2437
1771922430457,00:2c:c8:ed:bf:70,NU,-82,2437
1771922430457,70:bd:96:bd:2e:0f,NU,-82,5320
1771922430457,70:bd:96:bd:2e:0e,NUGuest,-83,5320
1771922430457,70:bd:96:bc:fd:4f,NU,-80,5320
1771922430457,70:bd:96:bc:fd:4e,NUGuest,-79,5320
1771922430457,70:bd:96:bc:fd:4d,NUEAP,-80,5320
1771922430457,70:bd:96:bd:07:42,NUEAP,-82,2437
1771922430457,00:2c:c8:ed:bf:72,NUEAP,-83,2437
1771922430457,70:bd:96:bd:15:af,NU,-90,5280
1771922430457,50:2f:a8:b8:a8:a0,NU,-84,2412
1771922435579,70:bd:96:bd:30:02,NUEAP,-65,2437
1771922435579,70:bd:96:bd:30:01,NUGuest,-64,2437
1771922435579,70:bd:96:bd:30:00,NU,-65,2437
1771922435579,70:bd:96:b9:16:0e,NUGuest,-72,5280
1771922435579,70:bd:96:b9:16:0d,NUEAP,-72,5280
1771922435579,58:df:59:30:22:0f,NU,-80,5220
1771922435579,ac:1f:09:0f:cd:c3,RAK7289V2_CDC3,-62,2427
1771922435579,70:bd:96:bd:33:6d,NUEAP,-80,5320
1771922435579,70:bd:96:b9:16:0f,NU,-72,5280
1771922435579,70:bd:96:bd:37:0f,NU,-86,5320
1771922435579,70:bd:96:bd:2f:62,NUEAP,-62,2462
1771922435579,58:df:59:30:22:0e,NUGuest,-80,5220
1771922435579,58:df:59:30:22:0d,NUEAP,-80,5220
1771922435579,48:22:54:f8:95:4b,ROB_322,-80,2432
1771922435579,70:bd:96:bd:30:0f,NU,-63,5660
1771922435579,70:bd:96:bd:30:0e,NUGuest,-70,5660
1771922435579,32:13:8b:5e:b0:84,DIRECT-84-HP Laser 137fnw,-81,2462
1771922435579,a6:d7:3c:93:60:8e,DIRECT-1CpGpEB468343GOjd,-74,2412
1771922435579,56:e2:a9:7b:d5:61,Galaxy S24,-83,2412
1771922435579,70:bd:96:bd:2f:61,NUGuest,-62,2462
1771922435579,70:bd:96:bd:2f:60,NU,-63,2462
1771922435579,70:bd:96:bd:21:0d,NUEAP,-73,5180
1771922435579,70:bd:96:bd:2f:6f,NU,-76,5320
1771922435579,70:bd:96:bd:21:0f,NU,-73,5180
1771922435579,70:bd:96:bd:21:0e,NUGuest,-73,5180
1771922435579,9c:53:22:a3:65:a4,TPLink_VT,-68,2417
1771922435579,70:bd:96:bc:c8:21,NUGuest,-82,2412
1771922435579,70:bd:96:bc:c8:22,NUEAP,-82,2412
1771922435579,48:22:54:f8:93:b2,TP-Link_93B0_5G,-84,5240
1771922435579,a6:d7:3c:93:62:24,DIRECT-1C3WsEB468086GOBL,-67,2437
1771922435579,70:bd:96:bd:2e:0d,NUEAP,-87,5320
1771922435579,70:bd:96:bd:30:0d,NUEAP,-69,5660
1771922435579,70:bd:96:bd:2e:0f,NU,-87,5320
1771922435579,70:bd:96:bd:2e:0e,NUGuest,-87,5320
1771922435579,70:bd:96:bc:fd:4f,NU,-78,5320
1771922435579,70:bd:96:bc:fd:4e,NUGuest,-78,5320
1771922435579,70:bd:96:bd:20:8e,NUGuest,-79,5180
1771922435579,70:bd:96:bc:fd:4d,NUEAP,-78,5320
1771922435579,70:bd:96:bd:20:8d,NUEAP,-78,5180
1771922435579,70:bd:96:bd:20:8f,NU,-78,5180
1771922435579,32:13:8b:4f:eb:8f,DIRECT-8F-HP Laser 150nw,-78,2462
1771922435579,4a:22:54:a8:95:4b,,-82,2432
1771922440484,70:bd:96:bd:37:c1,NUGuest,-83,2412
1771922440484,70:bd:96:bd:37:c2,NUEAP,-84,2412
1771922440484,70:bd:96:bd:30:02,NUEAP,-66,2437
1771922440484,70:bd:96:bd:30:01,NUGuest,-66,2437
1771922440484,70:bd:96:bd:30:00,NU,-66,2437
1771922440484,70:bd:96:b9:16:0e,NUGuest,-75,5280
1771922440484,70:bd:96:b9:16:0d,NUEAP,-75,5280
1771922440484,58:df:59:30:22:0f,NU,-76,5220
1771922440484,ac:1f:09:0f:cd:c3,RAK7289V2_CDC3,-64,2427
1771922440484,70:bd:96:bd:33:6d,NUEAP,-84,5320
1771922440484,d4:a1:48:46:8c:d0,HUAWEI-B315-8CD0,-73,2417
1771922440484,70:bd:96:bd:33:6e,NUGuest,-83,5320
1771922440484,70:bd:96:b9:16:0f,NU,-74,5280
1771922440484,70:bd:96:bd:33:6f,NU,-85,5320
1771922440484,70:bd:96:bd:2f:62,NUEAP,-63,2462
1771922440484,58:df:59:30:22:0e,NUGuest,-76,5220
1771922440484,70:bd:96:bd:37:0d,NUEAP,-81,5320
1771922440484,58:df:59:30:22:0d,NUEAP,-76,5220
1771922440484,70:bd:96:bd:30:0f,NU,-59,5660
1771922440484,70:bd:96:bd:30:0e,NUGuest,-59,5660
1771922440484,32:13:8b:5e:b0:84,DIRECT-84-HP Laser 137fnw,-84,2462
1771922440484,a6:d7:3c:93:60:8e,DIRECT-1CpGpEB468343GOjd,-75,2412
1771922440484,70:bd:96:bd:2f:61,NUGuest,-63,2462
1771922440484,70:bd:96:bd:2f:60,NU,-63,2462
1771922440484,70:bd:96:bd:2f:6e,NUGuest,-77,5320
1771922440484,70:bd:96:bd:2f:6d,NUEAP,-77,5320
1771922440484,8c:86:dd:03:7e:68,NU_6321,-76,2452
1771922440484,70:bd:96:bd:21:0f,NU,-77,5180
1771922440484,70:bd:96:bd:21:0e,NUGuest,-77,5180
1771922440484,9c:53:22:a3:65:a4,TPLink_VT,-70,2417
1771922440484,70:bd:96:bc:c8:21,NUGuest,-82,2412
1771922440484,70:bd:96:bc:c8:22,NUEAP,-83,2412
1771922440484,48:22:54:f8:93:b2,TP-Link_93B0_5G,-84,5240
1771922440484,a6:d7:3c:93:62:24,DIRECT-1C3WsEB468086GOBL,-67,2437
