scanTs,bssid,ssid,rssi,freq
1782299601420,00:08:2f:c3:36:cc,NU_Devices,-75,5200
1782299601420,00:08:2f:c3:36:ca,NU_Campus_WiFi,-75,5200
1782299601420,00:08:2f:b1:89:2c,NU_Devices,-84,5200
1782299601420,00:08:2f:b1:89:2a,NU_Campus_WiFi,-83,5200
1782299601420,00:08:2f:c3:3b:8f,NU,-78,5220
1782299601420,00:08:2f:c3:3b:8e,NUGuest,-77,5220
1782299601420,00:08:2f:c3:3b:8a,NU_Campus_WiFi,-77,5220
1782299601420,00:08:2f:c3:3b:8c,NU_Devices,-79,5220
1782299601420,00:08:2f:c3:3f:5e,NUGuest,-51,5240
1782299601420,00:08:2f:c3:3f:5c,NU_Devices,-52,5240
1782299601420,00:08:2f:c3:3f:5f,NU,-52,5240
1782299601420,00:08:2f:c3:3f:5a,NU_Campus_WiFi,-51,5240
1782299601420,00:08:2f:c3:3b:80,NU,-72,2437
1782299601420,00:08:2f:c3:3b:81,NUGuest,-71,2437
1782299601420,00:08:2f:c3:3b:83,NU_Devices,-73,2437
1782299601420,00:08:2f:c3:3b:85,NU_Campus_WiFi,-73,2437
1782299601420,1c:de:a7:1a:e6:01,NUGuest,-76,2437
1782299601420,d4:c9:3c:db:34:00,NUGuest,-78,2462
1782299601420,d4:c9:3c:db:34:01,NU,-78,2462
1782299601420,00:08:2f:c3:3f:50,NU,-66,2462
1782299601420,d4:c9:3c:db:34:04,NU_Campus_WiFi,-67,2462
1782299601420,00:08:2f:c3:3f:51,NUGuest,-67,2462
1782299601420,c4:6e:1f:08:f9:79,OpenWrt-5G,-89,5300
1782299601420,18:f9:35:15:32:0f,NU,-83,5660
1782299601420,18:f9:35:15:32:0e,NU_Campus_WiFi,-83,5660
1782299606414,00:08:2f:b1:ea:9d,Hidden Network,-71,5180
1782299606414,00:08:2f:b1:ea:93,NU_Devices,-64,2412
1782299606414,1c:de:a7:1a:e6:0f,NU,-75,5180
1782299606414,00:08:2f:b1:ea:95,NU_Campus_WiFi,-59,2412
1782299606414,00:08:2f:b1:89:23,NU_Devices,-79,2412
1782299606414,00:08:2f:b1:ea:91,NUGuest,-66,2412
1782299606414,00:08:2f:b1:ea:9f,NU,-71,5180
1782299606414,00:08:2f:b1:ea:9c,NU_Devices,-72,5180
1782299606414,00:08:2f:b1:ea:9e,NUGuest,-73,5180
1782299606414,00:08:2f:b1:ea:9a,NU_Campus_WiFi,-72,5180
1782299606414,1c:de:a7:1a:e6:0e,NUGuest,-76,5180
1782299606414,00:08:2f:b1:ea:90,NU,-63,2412
1782299606414,1c:de:a7:1a:e6:0c,NU_Devices,-76,5180
1782299606414,1c:de:a7:1a:e6:0a,NU_Campus_WiFi,-76,5180
1782299606414,00:08:2f:c3:36:ce,NUGuest,-76,5200
1782299606414,00:08:2f:c3:36:cf,NU,-77,5200
1782299606414,00:08:2f:c3:36:cc,NU_Devices,-76,5200
1782299606414,00:08:2f:c3:36:ca,NU_Campus_WiFi,-76,5200
1782299606414,00:08:2f:b1:89:2a,NU_Campus_WiFi,-83,5200
1782299606414,d4:c9:3c:db:34:0b,NU_Campus_WiFi,-90,5200
1782299606414,00:08:2f:b1:89:2f,NU,-84,5200
1782299606414,00:08:2f:c3:3b:8d,Hidden Network,-83,5220
1782299606414,00:08:2f:c3:3b:8f,NU,-81,5220
1782299606414,00:08:2f:c3:3b:8a,NU_Campus_WiFi,-82,5220
1782299606414,00:08:2f:c3:3b:8c,NU_Devices,-82,5220
1782299606414,00:08:2f:c3:3b:8e,NUGuest,-81,5220
1782299606414,00:08:2f:c3:3f:5e,NUGuest,-47,5240
1782299606414,00:08:2f:c3:3f:5f,NU,-48,5240
1782299606414,00:08:2f:c3:3f:5c,NU_Devices,-47,5240
1782299606414,00:08:2f:c3:3f:5a,NU_Campus_WiFi,-48,5240
1782299606414,1c:de:a7:1a:e6:03,NU_Devices,-70,2437
1782299606414,1c:de:a7:1a:e6:05,NU_Campus_WiFi,-71,2437
1782299606414,1c:de:a7:1a:e6:02,Hidden Network,-66,2437
1782299606414,1c:de:a7:1a:e6:00,NU,-71,2437
1782299606414,d4:c9:3c:db:34:01,NU,-70,2462
1782299606414,d4:c9:3c:db:34:02,NU_Devices,-69,2462
1782299606414,d4:c9:3c:db:34:04,NU_Campus_WiFi,-70,2462
1782299606414,00:08:2f:c3:3f:51,NUGuest,-62,2462
1782299606414,00:08:2f:c3:3f:53,NU_Devices,-61,2462
1782299606414,00:08:2f:c3:3f:50,NU,-63,2462
1782299606414,c4:6e:1f:08:f9:79,OpenWrt-5G,-92,5300
1782299606414,34:b8:83:b6:c6:ac,NUGuest,-93,5320
1782299606414,34:b8:83:b6:c6:ab,NU_Campus_WiFi,-92,5320
1782299611411,1c:de:a7:1a:e6:0e,NUGuest,-72,5180
1782299611411,00:08:2f:b1:ea:90,NU,-76,2412
1782299611411,00:08:2f:b1:ea:9f,NU,-81,5180
1782299611411,1c:de:a7:1a:e6:0f,NU,-72,5180
1782299611411,1c:de:a7:1a:e6:0c,NU_Devices,-71,5180
1782299611411,00:08:2f:b1:ea:9e,NUGuest,-81,5180
1782299611411,00:08:2f:b1:ea:9a,NU_Campus_WiFi,-80,5180
1782299611411,00:08:2f:b1:ea:9c,NU_Devices,-81,5180
1782299611411,00:08:2f:c3:36:c0,NU,-72,2412
1782299611411,00:08:2f:b1:ea:91,NUGuest,-76,2412
1782299611411,00:08:2f:c3:36:c1,NUGuest,-71,2412
1782299611411,1c:de:a7:1a:e6:0a,NU_Campus_WiFi,-72,5180
1782299611411,00:08:2f:b1:89:8c,NU_Devices,-90,5200
1782299611411,00:08:2f:b1:89:8a,NU_Campus_WiFi,-90,5200
1782299611411,00:08:2f:c3:36:cf,NU,-69,5200
1782299611411,00:08:2f:c3:36:ce,NUGuest,-68,5200
1782299611411,00:08:2f:c3:36:cc,NU_Devices,-68,5200
1782299611411,00:08:2f:b1:89:2c,NU_Devices,-78,5200
1782299611411,00:08:2f:b1:89:2e,NUGuest,-77,5200
1782299611411,00:08:2f:c3:36:ca,NU_Campus_WiFi,-69,5200
1782299611411,00:08:2f:b1:89:2a,NU_Campus_WiFi,-79,5200
1782299611411,00:08:2f:c3:3b:8c,NU_Devices,-69,5220
1782299611411,00:08:2f:c3:3b:8e,NUGuest,-70,5220
1782299611411,00:08:2f:c3:3b:8f,NU,-70,5220
1782299611411,00:08:2f:c3:3b:8a,NU_Campus_WiFi,-70,5220
1782299611411,1c:de:a7:1b:0b:be,NUGuest,-84,5220
1782299611411,1c:de:a7:1b:0b:bc,NU_Devices,-83,5220
1782299611411,1c:de:a7:1b:0b:ba,NU_Campus_WiFi,-84,5220
1782299611411,1c:de:a7:1b:0b:bd,Hidden Network,-85,5220
1782299611411,00:08:2f:c3:3f:5d,Hidden Network,-49,5240
1782299611411,00:08:2f:c3:3f:5f,NU,-49,5240
1782299611411,00:08:2f:c3:3f:5e,NUGuest,-49,5240
1782299611411,00:08:2f:c3:3f:5c,NU_Devices,-49,5240
1782299611411,00:08:2f:c3:3f:5a,NU_Campus_WiFi,-49,5240
1782299611411,1c:de:a7:1a:e6:05,NU_Campus_WiFi,-73,2437
1782299611411,bc:67:1c:e4:fd:c3,NU_Devices,-80,2437
1782299611411,00:08:2f:c3:3b:80,NU,-70,2437
1782299611411,00:08:2f:c3:3b:83,NU_Devices,-70,2437
1782299611411,00:08:2f:c3:3b:81,NUGuest,-70,2437
1782299611411,00:08:2f:c3:3f:55,NU_Campus_WiFi,-54,2462
1782299611411,00:08:2f:c3:3f:53,NU_Devices,-55,2462
1782299611411,00:08:2f:c3:3f:50,NU,-54,2462
1782299611411,00:08:2f:c3:3f:51,NUGuest,-54,2462
1782299611411,c4:6e:1f:08:f9:79,OpenWrt-5G,-92,5300
1782299616421,00:08:2f:b1:89:22,Hidden Network,-71,2412
1782299616421,1c:de:a7:1a:e6:0c,NU_Devices,-76,5180
1782299616421,1c:de:a7:1a:e6:0e,NUGuest,-77,5180
1782299616421,00:08:2f:b1:ea:9a,NU_Campus_WiFi,-70,5180
1782299616421,00:08:2f:b1:ea:9c,NU_Devices,-69,5180
1782299616421,00:08:2f:b1:ea:9e,NUGuest,-70,5180
1782299616421,1c:de:a7:1a:e6:0a,NU_Campus_WiFi,-76,5180
1782299616421,00:08:2f:b1:ea:90,NU,-71,2412
1782299616421,00:08:2f:b1:ea:9f,NU,-70,5180
1782299616421,00:08:2f:c3:36:ce,NUGuest,-79,5200
1782299616421,00:08:2f:b1:89:2f,NU,-73,5200
1782299616421,00:08:2f:c3:36:cf,NU,-80,5200
1782299616421,00:08:2f:b1:89:2a,NU_Campus_WiFi,-75,5200
1782299616421,00:08:2f:b1:89:2e,NUGuest,-74,5200
1782299616421,00:08:2f:b1:89:2c,NU_Devices,-75,5200
1782299616421,00:08:2f:c3:36:ca,NU_Campus_WiFi,-81,5200
1782299616421,00:08:2f:c3:36:cc,NU_Devices,-81,5200
1782299616421,00:08:2f:c3:3b:8c,NU_Devices,-68,5220
1782299616421,00:08:2f:c3:3b:8e,NUGuest,-68,5220
1782299616421,00:08:2f:c3:3b:8a,NU_Campus_WiFi,-68,5220
1782299616421,00:08:2f:c3:3b:8f,NU,-69,5220
1782299616421,00:08:2f:c3:9c:ff,NU,-83,5240
1782299616421,00:08:2f:c3:3f:5d,Hidden Network,-51,5240
1782299616421,00:08:2f:c3:3f:5f,NU,-51,5240
1782299616421,00:08:2f:c3:3f:5c,NU_Devices,-50,5240
1782299616421,00:08:2f:c3:9c:fe,NUGuest,-82,5240
1782299616421,00:08:2f:c3:9c:fc,NU_Devices,-81,5240
1782299616421,00:08:2f:c3:3f:5a,NU_Campus_WiFi,-51,5240
1782299616421,00:08:2f:c3:9c:fa,NU_Campus_WiFi,-81,5240
1782299616421,00:08:2f:c3:9c:fd,Hidden Network,-82,5240
1782299616421,00:08:2f:c3:3f:5e,NUGuest,-51,5240
1782299616421,bc:67:1c:e4:fd:c5,NU_Campus_WiFi,-84,2437
1782299616421,00:08:2f:c3:3b:80,NU,-59,2437
1782299616421,1c:de:a7:1a:e6:02,Hidden Network,-79,2437
1782299616421,1c:de:a7:1a:e6:00,NU,-80,2437
1782299616421,bc:67:1c:e4:fd:c0,NU,-77,2437
1782299616421,00:08:2f:c3:96:2e,NUGuest,-91,5300
1782299616421,00:08:2f:c3:3f:53,NU_Devices,-62,2462
1782299616421,00:08:2f:c3:3f:55,NU_Campus_WiFi,-61,2462
1782299621431,1c:de:a7:1a:e6:0e,NUGuest,-91,5180
1782299621431,00:08:2f:b1:ea:9f,NU,-51,5180
1782299621431,00:08:2f:b1:ea:9e,NUGuest,-51,5180
1782299621431,00:08:2f:b1:ea:9c,NU_Devices,-51,5180
1782299621431,00:08:2f:b1:ea:9a,NU_Campus_WiFi,-51,5180
1782299621431,00:08:2f:b1:89:22,Hidden Network,-68,2412
1782299621431,00:08:2f:b1:ea:91,NUGuest,-53,2412
1782299621431,00:08:2f:b1:ea:90,NU,-54,2412
1782299621431,00:08:2f:b1:ea:93,NU_Devices,-55,2412
1782299621431,00:08:2f:b1:89:2a,NU_Campus_WiFi,-69,5200
1782299621431,00:08:2f:b1:89:2c,NU_Devices,-67,5200
1782299621431,00:08:2f:b1:89:2e,NUGuest,-67,5200
1782299621431,00:08:2f:b1:89:8f,NU,-66,5200
1782299621431,00:08:2f:b1:89:2f,NU,-67,5200
1782299621431,00:08:2f:b1:89:8e,NUGuest,-66,5200
1782299621431,00:08:2f:b1:89:8a,NU_Campus_WiFi,-66,5200
1782299621431,00:08:2f:b1:89:8c,NU_Devices,-66,5200
1782299621431,00:08:2f:c3:3b:8c,NU_Devices,-70,5220
1782299621431,00:08:2f:c3:3b:8e,NUGuest,-70,5220
1782299621431,00:08:2f:c3:3b:8a,NU_Campus_WiFi,-70,5220
1782299621431,00:08:2f:c3:3b:8f,NU,-69,5220
1782299621431,00:08:2f:c3:9c:ff,NU,-90,5240
1782299621431,00:08:2f:c3:3f:5d,Hidden Network,-75,5240
1782299621431,00:08:2f:c3:3f:5f,NU,-74,5240
1782299621431,00:08:2f:c3:3f:5c,NU_Devices,-74,5240
1782299621431,00:08:2f:c3:3f:5e,NUGuest,-74,5240
1782299621431,00:08:2f:c3:3f:5a,NU_Campus_WiFi,-73,5240
1782299621431,00:08:2f:c3:9c:fe,NUGuest,-88,5240
1782299621431,00:08:2f:c3:9c:fc,NU_Devices,-87,5240
1782299621431,00:08:2f:c3:9c:fa,NU_Campus_WiFi,-86,5240
1782299621431,00:08:2f:c3:9c:fd,Hidden Network,-85,5240
1782299621431,00:08:2f:c3:96:20,NU,-79,2437
1782299621431,00:08:2f:c3:96:21,NUGuest,-78,2437
1782299621431,00:08:2f:c3:96:23,NU_Devices,-79,2437
1782299621431,00:08:2f:c3:3f:55,NU_Campus_WiFi,-74,2462
1782299621431,00:08:2f:b1:89:85,NU_Campus_WiFi,-72,2462
1782299621431,00:08:2f:b1:89:80,NU,-72,2462
1782299621431,00:08:2f:b1:89:83,NU_Devices,-73,2462
1782299621431,00:08:2f:b1:89:81,NUGuest,-72,2462
1782299621431,00:08:2f:c3:96:2c,NU_Devices,-88,5300
1782299621431,00:08:2f:c3:96:2a,NU_Campus_WiFi,-88,5300
1782299621431,00:08:2f:c3:96:2e,NUGuest,-87,5300
1782299621431,00:08:2f:c3:96:2f,NU,-88,5300
1782299621431,00:08:2f:c3:96:2d,Hidden Network,-90,5300
1782299626411,00:08:2f:c3:9c:f3,NU_Devices,-81,2412
1782299626411,00:08:2f:b1:ea:9a,NU_Campus_WiFi,-46,5180
1782299626411,00:08:2f:b1:ea:95,NU_Campus_WiFi,-53,2412
1782299626411,00:08:2f:b1:ea:9c,NU_Devices,-45,5180
1782299626411,00:08:2f:b1:89:20,NU,-76,2412
1782299626411,00:08:2f:b1:ea:90,NU,-55,2412
1782299626411,00:08:2f:b1:89:21,NUGuest,-76,2412
1782299626411,00:08:2f:b1:89:23,NU_Devices,-75,2412
1782299626411,00:08:2f:b1:ea:9f,NU,-46,5180
1782299626411,00:08:2f:b1:ea:9e,NUGuest,-45,5180
1782299626411,00:08:2f:b1:89:2d,Hidden Network,-75,5200
1782299626411,00:08:2f:b1:89:8f,NU,-72,5200
1782299626411,00:08:2f:b1:89:8c,NU_Devices,-73,5200
1782299626411,00:08:2f:b1:89:8e,NUGuest,-73,5200
1782299626411,00:08:2f:b1:89:2e,NUGuest,-82,5200
1782299626411,00:08:2f:b1:89:2f,NU,-81,5200
1782299626411,00:08:2f:b1:89:8a,NU_Campus_WiFi,-73,5200
1782299626411,00:08:2f:b1:89:2c,NU_Devices,-82,5200
1782299626411,00:08:2f:b1:89:2a,NU_Campus_WiFi,-81,5200
1782299626411,00:08:2f:c3:3b:8c,NU_Devices,-77,5220
1782299626411,00:08:2f:c3:3b:8a,NU_Campus_WiFi,-83,5220
1782299626411,00:08:2f:c3:3f:5f,NU,-77,5240
1782299626411,00:08:2f:c3:3f:5e,NUGuest,-76,5240
1782299626411,00:08:2f:c3:3f:5c,NU_Devices,-75,5240
1782299626411,00:08:2f:c3:3f:5a,NU_Campus_WiFi,-76,5240
1782299626411,00:08:2f:c3:3f:5d,Hidden Network,-75,5240
1782299626411,20:4c:9e:bb:89:2f,NU,-83,5260
1782299626411,20:4c:9e:bb:89:2e,NUGuest,-83,5260
1782299626411,20:4c:9e:bb:89:2c,NU_Devices,-83,5260
1782299626411,20:4c:9e:bb:89:2d,Hidden Network,-83,5260
1782299626411,20:4c:9e:bb:89:2a,NU_Campus_WiFi,-83,5260
1782299626411,60:a4:b7:cf:27:ba,TP-Link_27BA,-78,2457
1782299626411,62:a4:b7:af:27:ba,Hidden Network,-79,2457
1782299626411,00:08:2f:c3:96:2d,Hidden Network,-75,5300
1782299626411,20:4c:9e:bb:89:25,NU_Campus_WiFi,-72,2462
1782299626411,20:4c:9e:bb:89:20,NU,-67,2462
1782299626411,20:4c:9e:bb:89:23,NU_Devices,-66,2462
1782299626411,00:08:2f:c3:96:2c,NU_Devices,-77,5300
1782299626411,00:08:2f:c3:96:2e,NUGuest,-76,5300
1782299626411,00:08:2f:c3:96:2a,NU_Campus_WiFi,-77,5300
1782299626411,00:08:2f:c3:96:2f,NU,-77,5300
1782299631412,00:08:2f:b1:ea:9f,NU,-40,5180
1782299631412,00:08:2f:b1:ea:9a,NU_Campus_WiFi,-40,5180
1782299631412,00:08:2f:b1:ea:9c,NU_Devices,-41,5180
1782299631412,00:08:2f:b1:ea:9e,NUGuest,-41,5180
1782299631412,00:08:2f:b1:89:20,NU,-78,2412
1782299631412,00:08:2f:b1:89:21,NUGuest,-76,2412
1782299631412,00:08:2f:b1:89:2f,NU,-84,5200
1782299631412,00:08:2f:b1:89:8d,Hidden Network,-71,5200
1782299631412,00:08:2f:b1:89:8e,NUGuest,-73,5200
1782299631412,00:08:2f:b1:89:8f,NU,-73,5200
1782299631412,00:08:2f:b1:89:8a,NU_Campus_WiFi,-73,5200
1782299631412,00:08:2f:b1:89:8c,NU_Devices,-73,5200
1782299631412,00:08:2f:c3:3f:5e,NUGuest,-86,5240
1782299631412,00:08:2f:c3:3f:5c,NU_Devices,-85,5240
1782299631412,00:08:2f:c3:3f:5a,NU_Campus_WiFi,-86,5240
1782299631412,00:08:2f:c3:3f:5f,NU,-86,5240
1782299631412,00:08:2f:c3:96:23,NU_Devices,-75,2437
1782299631412,00:08:2f:c3:96:25,NU_Campus_WiFi,-78,2437
1782299631412,00:08:2f:c3:96:20,NU,-76,2437
1782299631412,00:08:2f:c3:96:2d,Hidden Network,-92,5300
1782299631412,00:08:2f:c3:3f:50,NU,-80,2462
1782299631412,00:08:2f:c3:3f:55,NU_Campus_WiFi,-72,2462
1782299631412,00:08:2f:c3:96:2f,NU,-87,5300
1782299631412,00:08:2f:c3:96:2e,NUGuest,-88,5300
1782299631412,00:08:2f:c3:96:2c,NU_Devices,-89,5300
1782299631412,00:08:2f:c3:96:2a,NU_Campus_WiFi,-89,5300
